Country Name,Series,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Least developed countries: UN classification,"School age population, upper secondary education, male (number)",9640036,9864523,10065664.2,10286127.4,10532231.6,10830997.8,11154669,11315577.2,11587721.4,11844970.6,12092742.8,12459518,12547108,12852280,13449922,13891023,14248048,14552630,14919010,15323009,15763619,16192110,16608476,16806050,17303509,17762897,18321139,18653718,21109524,21441096,22027622,22586757,23049519,23555598,24042911,24550522,25025550,25461650,25991435,26593751,27181009,27953227,28574226,29271889,29918401,30589278,31240243,31832622,32448475,33021910,NA,NA,NA,NA
Least developed countries: UN classification,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Least developed countries: UN classification,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Least developed countries: UN classification,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Least developed countries: UN classification,"Unemployment, total (% of total labor force)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.766119804,3.821544349,3.919148624,3.925470671,3.941343744,3.960569674,3.975448294,4.008005442,4.124119368,4.156880316,4.216051389,4.359632496,4.475354232,4.438247884,4.403949933,4.220365258,4.185160338,4.15756614,4.415081856,4.466602112,4.443122192,4.422566058,4.456785808,4.397886131,4.417204495,4.43716757,4.428566571,4.355617159,4.348273014,NA,NA,NA,NA
Least developed countries: UN classification,"Unemployment, female (% of female labor force)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.717372185,3.757753463,3.813684816,3.7871923,3.821506719,3.841580153,3.842319504,3.89646853,4.033342573,4.053750604,4.099695791,4.280276608,4.457463151,4.536767833,4.620488215,4.510493292,4.413056486,4.324590356,4.686713997,4.90304573,4.852477153,4.863077449,4.970746564,4.884418108,4.920648439,4.946296683,4.900046801,4.815634469,4.742275961,NA,NA,NA,NA
Least developed countries: UN classification,"Unemployment, male (% of male labor force)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.799424326,3.86514994,3.990760468,4.020253171,4.023564758,4.042502772,4.067872497,4.085211105,4.187229682,4.229138022,4.29775002,4.415449049,4.488054906,4.368874581,4.251336207,4.015910444,4.023990248,4.038899773,4.221245602,4.153531213,4.148600432,4.104564166,4.084526732,4.043337301,4.047774754,4.061152597,4.077401494,4.011262648,4.053053104,NA,NA,NA,NA
Low & middle income,GDP per capita (current US$),213.6724979,224.9973405,245.8073682,303.8800814,379.8934608,411.2902677,435.9110873,480.522273,511.3795618,596.264868,686.0585483,758.3862068,734.8233273,696.8000966,690.2223261,712.75245,722.6847956,725.593641,764.6397158,773.5908434,863.3170357,902.7255912,876.7380715,915.9002992,975.114086,1073.943651,1153.537042,1201.61562,1149.281468,1104.89757,1188.304512,1185.203783,1192.962136,1325.692417,1552.907622,1827.704585,2147.028802,2625.608288,3110.630458,2997.34905,3590.257578,4184.473884,4407.976343,4611.788852,4720.317365,4420.151205,4382.513261,4748.057068,4971.242208,NA,NA,NA,NA,NA
Low & middle income,"Out-of-school children of primary school age, both sexes (number)",117448588,120978882,119910115,112673974,111747955,108722143,108361225,110785626,118520523,118506233,115596397,112000947,110935530,109843111,108637439,105374366,101697734,101114810,98506876,96053362,97652570,97918863,100825034,101800837,103341660,107594827,110965590,111620305,108487878,101979293,96297155,92491100,89019175,79327452,73736597,69011034,67574255,58971092,58193187,58818619,58783081,58718272,57056529,55475156,55340496,56949509,56298921,56237419,56815805,57065870,NA,NA,NA,NA
Low & middle income,"Out-of-school children of primary school age, female (number)",73409614,76133251,75603655,70605673,69892055,67547069,67533655,70116303,76170500,76704399,74892205,72466987,71664962,70882034,69637517,66821810,63615688,62765214,61058858,59307294,60005983,60022162,61500263,61508765,61815854,64137609,65340295,65239397,63300401,59061384,55678787,53357536,51257844,43414138,40489230,37890066,36582562,32719200,31359879,30976533,30753769,30097123,29793883,29136669,29315374,30488720,30371924,30310455,30814788,30892894,NA,NA,NA,NA
Low & middle income,"Out-of-school children of primary school age, male (number)",44038974,44845631,44306460,42068301,41855900,41175073,40827571,40669323,42350023,41801833,40704191,39533960,39270568,38961077,38999922,38552556,38082046,38349596,37448018,36746068,37646587,37896701,39324771,40292073,41525806,43457218,45625295,46380908,45187477,42917909,40618368,39133564,37761330,35913314,33247367,31120968,30991693,26251892,26833308,27842086,28029312,28621149,27262646,26338487,26025122,26460789,25926997,25926964,26001017,26172975,NA,NA,NA,NA
Low & middle income,"Out-of-school adolescents of lower secondary school age, both sexes (number)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94649872,97258686,97201728,97098007,93013157,85512131,81326018,77807397,75473792,71665536,69869567,68561959,65769717,64614368,62663435,62349881,62520483,60356787,59984589,59435630,59839856,60100412,NA,NA,NA,NA
Low & middle income,"Out-of-school adolescents of lower secondary school age, female (number)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51277404,52770408,52682457,52255371,49596863,45124475,42518841,40845890,39335469,37434754,35917148,34824006,33005045,32075885,30699477,29996042,29863611,29137013,28975104,28589686,28907914,29065141,NA,NA,NA,NA
Low & middle income,"Out-of-school adolescents of lower secondary school age, male (number)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43372468,44488278,44519271,44842636,43416295,40387656,38807177,36961507,36138323,34230782,33952419,33737952,32764672,32538483,31963958,32353839,32656872,31219774,31009484,30845944,30931943,31035272,NA,NA,NA,NA
Low & middle income,"Out-of-school youth of upper secondary school age, both sexes (number)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164587929,166553834,168625992,171058622,171983115,172942012,173300953,173954612,170315191,163804774,155683159,151697207,145767454,141649485,140726141,138406484,139083919,137194428,135875400,134445782,134674278,134386524,NA,NA,NA,NA
Low & middle income,"Out-of-school youth of upper secondary school age, female (number)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86822803,87834458,88417035,89112476,89085764,88739493,88242030,87898781,85903492,82546224,78229176,75860409,72640276,70226380,69300380,68032299,67914482,66953184,66139503,65415264,65243854,65130454,NA,NA,NA,NA
Low & middle income,"Out-of-school youth of upper secondary school age, male (number)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77765126,78719376,80208957,81946146,82897351,84202519,85058923,86055831,84411699,81258550,77453982,75836799,73127178,71423106,71425761,70374185,71169437,70241244,69735897,69030518,69430424,69256070,NA,NA,NA,NA
Low & middle income,"School age population, primary education, both sexes (number)",363372167,374166892,384426367.8,395397219.6,406346538.4,416605942.2,426699907,437008721.8,446718135.6,453924272.4,460256113.2,464650486,469457877,473592589,476557909,478201541,479034814,482022615,486175866,492395772,499265632,509234484,519086903,529967407,541815761,554389921,567261046,579575472,586243521,586971286,584897783,576767110,570834245,566827821,584819110,587024880,589542888,593005610,594996579,597123837,600381137,602863467,606545467,613986588,620658021,626400468,631766073.5,637701400,643513220,649562623,NA,NA,NA,NA
Low & middle income,"School age population, primary education, female (number)",177724999,182993726,188033026.5,193428518,198860118.5,203976040,209017739.5,214177950,218975897.5,222462430,225447282.5,227432800,229624283,231534505,232913996,233677652,234054183,235491846,237460686,240408843,243657533,248406450,253121014,258333830,264016313,270042254,276207798,282099607,285183685,285237700,284062869,279841264,276736625,274515747,282742243,283714107,284794777,286378089,287305372,288123076,289665708,290755094,292409166,296028824,299325538,302170417,304803948,307798315,310702153,313759295,NA,NA,NA,NA
Low & middle income,"School age population, primary education, male (number)",185647168,191173166,196393341.3,201968701.6,207486419.9,212629902.2,217682167.5,222830771.8,227742238.1,231461842.4,234808830.7,237217686,239833594,242058084,243643913,244523889,244980631,246530769,248715180,251986929,255608099,260828034,265965889,271633577,277799448,284347667,291053248,297475865,301059836,301733586,300834914,296925846,294097620,292312074,302076867,303310773,304748111,306627521,307691207,309000761,310715429,312108373,314136301,317957764,321332483,324230051,326962125.5,329903085,332811067,335803328,NA,NA,NA,NA
Low & middle income,"School age population, lower secondary education, both sexes (number)",192419251,194718996,198825278.5,204095285,209757767.5,215223007,221686508.5,247296628,252933250.5,259235081,265713921.5,272010176,277049109,281452493,285151650,288559328,288460252,290536655,291761676,291337426,292150252,292680731,294758541,299386389,305017187,310796903,316073361,321394814,326518006,334645936,343600001,350679896,353694708,353087241,350375924,345529287,341177082,338129956,336701413,336683909,337250531,338011225,338779151,339832421,340232861,341391429,344233411,348637835,351778484,354509255,NA,NA,NA,NA
Low & middle income,"School age population, lower secondary education, female (number)",94159375,95295180,97318795,99899206,102673213,105345714,108505585,121004282,123824874,126984999,130244830,133416611,135885553,138001777,139744218,141327199,141166054,142120454,142680815,142444648,142818145,143048091,144027293,146240506,148933930,151693873,154208541,156743578,159216482,163207015,167422761,170817516,172193659,171660739,170179364,167616729,165350003,163680501,162847467,162758354,163034302,163355077,163645606,164009187,164094074,164723386,166106222.5,168240378,169836690,171129617,NA,NA,NA,NA
Low & middle income,"School age population, lower secondary education, male (number)",98259876,99423816,101506483.5,104196079,107084554.5,109877293,113180923.5,126292346,129108376.5,132250082,135469091.5,138593565,141163556,143450716,145407432,147232129,147294198,148416201,149080861,148892778,149332107,149632640,150731248,153145883,156083257,159103030,161864820,164651236,167301524,171438921,176177240,179862380,181501049,181426502,180196560,177912558,175827079,174449455,173853946,173925555,174216229,174656148,175133545,175823234,176138787,176668043,178127188.5,180397457,181941794,183379638,NA,NA,NA,NA
Low & middle income,"School age population, upper secondary education, both sexes (number)",165450121,168163717,170119190.7,172542143.4,176184237.1,181260491.8,186761629.5,189792711.2,214769743.9,222029338.6,228311221.3,234946692,241101873,247567301,254259611,259989332,266407336,269746272,273024837,276309491,278830607,280504357,280527009,280372593,281687821,284219261,288574024,294770590,304783064,309466737,316539818,324291149,332594901,341679232,349448521,354530981,354256796,350232386,345468414,342671160,339909070,339815340,340873172,341465468,342778345,344150165,344318823.5,345381984,347650762,349867955,NA,NA,NA,NA
Low & middle income,"School age population, upper secondary education, female (number)",80718486,82025089,83005325.5,84213857,86018574.5,88511435,91197871.5,92689813,104834012.5,108388259,111485612.5,114803000,117886484,121138142,124488666,127317673,130433629,132014684,133532203,135045904,136194330,136979568,136971821,136890149,137521352,138729686,140814774,143776063,148562098,150768626,154154457,157925596,161939157,166245703,169950673,172338751,172075843,169803414,167288355,165757176,164226245,164028173,164488133,164762553,165250036,165817838,165770965.5,166256466,167248168,168355339,NA,NA,NA,NA
Low & middle income,"School age population, upper secondary education, male (number)",84731635,86138628,87113865.2,88328286.4,90165662.6,92749056.8,95563758,97102898.2,109935731.4,113641079.6,116825608.8,120143692,123215389,126429159,129770945,132671659,135973707,137731588,139492634,141263587,142636277,143524789,143555188,143482444,144166469,145489575,147759250,150994527,156220966,158698111,162385361,166365553,170655744,175433529,179497848,182192230,182180953,180428972,178180059,176913984,175682825,175787167,176385039,176702915,177528309,178332327,178547858,179125518,180402594,181512616,NA,NA,NA,NA
Low & middle income,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Low & middle income,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Low & middle income,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Low & middle income,"Unemployment, total (% of total labor force)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.261157659,4.294832387,4.555704393,4.834050608,5.124045382,5.226672518,5.334820524,5.530357311,5.708975767,5.598322709,5.702473664,5.905750678,5.967659187,5.798480709,5.727279333,5.474735255,5.298648184,5.238083875,5.561519083,5.406470577,5.340105184,5.296057355,5.316248611,5.280032198,5.421827546,5.564664542,5.564798508,5.458640549,5.522836646,NA,NA,NA,NA
Low & middle income,"Unemployment, female (% of female labor force)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.065425643,4.062184882,4.341855664,4.696362019,5.04997217,5.195141264,5.358310686,5.569182194,5.769030643,5.624158021,5.73674389,5.95047831,6.093888106,5.994531737,5.932607332,5.669708059,5.482644429,5.310316305,5.665153678,5.556605635,5.429663784,5.338859487,5.36489786,5.337460948,5.555114997,5.729726744,5.744468427,5.63041944,5.704140095,NA,NA,NA,NA
Low & middle income,"Unemployment, male (% of male labor force)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.38342817,4.440489952,4.689317898,4.920420822,5.1706987,5.246440244,5.320164521,5.505804955,5.671588218,5.581940723,5.680619038,5.877642475,5.888409738,5.675323752,5.59791203,5.352765358,5.183663062,5.193021634,5.497666223,5.314143021,5.285596689,5.26972401,5.286660931,5.245511058,5.341255454,5.464616468,5.455669343,5.354026268,5.413091732,NA,NA,NA,NA
Low income,GDP per capita (current US$),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,309.0744603,293.784437,310.6291332,312.4312637,275.0610136,265.0253131,210.9291523,233.6925645,258.7130463,265.578015,275.6941401,271.5122978,314.9426711,287.2142873,297.4119018,314.3912114,352.0080761,392.5524989,430.3386566,506.220447,602.2183294,601.8036392,642.00285,697.7634557,743.5171196,799.4863156,828.9802747,796.0121695,759.0489077,789.4631302,833.8758761,NA,NA,NA,NA,NA
Low income,"Out-of-school children of primary school age, both sexes (number)",NA,NA,19337453,19491594,19764137,19739837,19747704,19648256,20039425,20242097,20030508,19994453,20752888,20907691,21362357,21908061,22331170,23419725,24009277,25320273,26609515,26722418,28079499,29028983,29170020,28581483,29229106,28266884,28889154,29667170,29344713,28652870,27788190,26632233,25545681,24271110,23084386,22338267,20279502,19973024,20647042,19816574,19496996,19086069,19212785,20068511,19976020,19973445,19840409,20272428,NA,NA,NA,NA
Low income,"Out-of-school children of primary school age, female (number)",NA,NA,10744895,10823497,10964566,10943046,10940867,10877945,11084479,11187792,11070695,11036105,11477439,11575092,11790037,12091360,12253578,12827412,13075734,13778033,14484884,14469777,15180056,15698721,15803915,15851362,16286723,15832322,16091678,16316219,16217542,15915612,15424410,14830641,14217678,13590487,12930358,12564244,11496364,11331676,11702939,11316732,10989187,10830243,10779134,11305793,11202487,11239561,11131338,11321761,NA,NA,NA,NA
Low income,"Out-of-school children of primary school age, male (number)",NA,NA,8592558,8668097,8799571,8796791,8806837,8770311,8954946,9054305,8959813,8958347,9275449,9332599,9572321,9816702,10077591,10592313,10933543,11542240,12124630,12252641,12899443,13330262,13366105,12730121,12942383,12434562,12797476,13350951,13127172,12737258,12363780,11801592,11328003,10680623,10154028,9774023,8783138,8641348,8944103,8499843,8507809,8255826,8433651,8762718,8773534,8733884,8709071,8950666,NA,NA,NA,NA
Low income,"Out-of-school adolescents of lower secondary school age, both sexes (number)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11633613,11894334,12460127,12421796,12715246,12967092,15442337,15695302,15851514,15896230,15267652,14901855,14813074,14894661,14698756,14667942,14493931,14891210,14747998,15188122,15090925,16630732,17176842,17648348,18174734,17925302,18277820,18596136,NA,NA,NA,NA
Low income,"Out-of-school adolescents of lower secondary school age, female (number)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6717440,6905879,7245761,7250093,7433210,7587960,9008193,9216005,9349767,9445102,9066875,8756924,8628949,8692259,8509815,8485334,8271984,8365331,8212053,8448053,8318207,9041572,9286453,9559967,9819354,9616266,9758229,9942191,NA,NA,NA,NA
Low income,"Out-of-school adolescents of lower secondary school age, male (number)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4916173,4988455,5214365,5171702,5282036,5379132,6434145,6479297,6501747,6451129,6200777,6144931,6184125,6202403,6188940,6182608,6221946,6525879,6535945,6740069,6772719,7589159,7890389,8088381,8355380,8309037,8519592,8653944,NA,NA,NA,NA
Low income,"Out-of-school youth of upper secondary school age, both sexes (number)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16827738,16879067,17353448,17663444,17999466,18303464,18586948,18796955,19047328,19365260,19326372,19540136,19804780,20217951,20478448,21274918,21594274,22364809,23047272,23512701,24612695,25002250,NA,NA,NA,NA
Low income,"Out-of-school youth of upper secondary school age, female (number)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9071588,9102755,9307639,9529800,9732280,9895773,10048687,10180687,10310766,10478753,10481895,10573523,10710089,10909560,11039042,11443968,11606536,11966079,12319046,12555595,13120831,13354984,NA,NA,NA,NA
Low income,"Out-of-school youth of upper secondary school age, male (number)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7756150,7776312,8045809,8133643,8267186,8407691,8538261,8616268,8736562,8886507,8844477,8966613,9094690,9308391,9439406,9830949,9987738,10398730,10728226,10957105,11491863,11647266,NA,NA,NA,NA
Low income,"School age population, primary education, both sexes (number)",31071219,31614005,32329663,33067854,33965456,34600534,35432596,36081269,36922717,37732624,38470926,39170693,40028818,40861378,41737428,42594182,43484732,44892174,46150987,47544417,48984591,50410920,51935464,53571855,55164327,56635418,57992415,59833879,61795374,63308306,65009609,66722289,68587862,69743804,71827755,73921190,76045465,78298455,80607189,82918430,85196822,87396191,89558712,91775709,95202053,97329562,99420176,101586541,103765458,105909455,NA,NA,NA,NA
Low income,"School age population, primary education, female (number)",15474073,15743750,16099129,16462533,16903906,17212388,17619510,17936228,18344479,18733167,19085005,19417312,19834705,20243217,20678939,21110034,21560625,22275885,22910033,23602521,24310206,25011713,25759972,26558956,27336566,28057459,28727353,29650816,30632398,31385316,32228826,33081556,34012174,34590302,35615866,36643513,37688312,38795065,39933869,41075129,42196920,43281329,44348296,45437356,47115583,48160771,49188493,50252247,51319816,52369131,NA,NA,NA,NA
Low income,"School age population, primary education, male (number)",15597146,15870255,16230534,16605321,17061550,17388146,17813086,18145041,18578238,18999457,19385921,19753381,20194113,20618161,21058489,21484148,21924107,22616289,23240954,23941896,24674385,25399207,26175492,27012899,27827761,28577959,29265062,30183063,31162976,31922990,32780783,33640733,34575688,35153502,36211889,37277677,38357153,39503390,40673320,41843301,42999902,44114862,45210416,46338353,48086470,49168791,50231683,51334294,52445642,53540324,NA,NA,NA,NA
Low income,"School age population, lower secondary education, both sexes (number)",12850585,13150770,13340823,13636769,13891848,14232138,14632627,15056586,15462487,15869145,16385096,16870368,16923984,17248446,17619251,18011087,18399009,18701999,19073248,19509373,20032358,20623560,21097669,21619690,22339231,23091040,23845362,24466455,28278794,29548467,30412126,31294417,32094867,33803645,34787053,35753618,36791275,37837638,38964640,40160404,41397922,42624361,43705406,44779889,44987253,46097137,47195309,48072771,49226820,50420880,NA,NA,NA,NA
Low income,"School age population, lower secondary education, female (number)",6406693,6554849,6653030,6802666,6929621,7097454,7293357,7508058,7709994,7909709,8162359,8397256,8415704,8569243,8747016,8937102,9126088,9282837,9472647,9694094,9955331,10248765,10481085,10733244,11083087,11450592,11820086,12136527,14050815,14689418,15116763,15547834,15938935,16771685,17255229,17737430,18255171,18774663,19329984,19916606,20522954,21124813,21662068,22191945,22294693,22836917,23372521,23802573,24371162,24959893,NA,NA,NA,NA
Low income,"School age population, lower secondary education, male (number)",6443892,6595921,6687793,6834103,6962227,7134684,7339270,7548528,7752493,7959436,8222737,8473112,8508280,8679203,8872235,9073985,9272921,9419162,9600601,9815279,10077027,10374795,10616584,10886446,11256144,11640448,12025276,12329928,14227979,14859049,15295363,15746583,16155932,17031960,17531824,18016188,18536104,19062975,19634656,20243798,20874968,21499548,22043338,22587944,22692560,23260220,23822788,24270198,24855658,25460987,NA,NA,NA,NA
Low income,"School age population, upper secondary education, both sexes (number)",13578779,14072127,14480085,14851164,15150714,15457149,15721415,15708181,15986116,16341315,16740930,17404148,17577097,17998571,18942157,19385868,19848114,20219157,20679496,21158122,21656410,22150710,22641341,23215366,23952477,24607095,25424196,25767857,23426041,23652185,24414364,25190403,25886885,26591958,27321666,28108830,28898530,29675133,30517049,31414693,32368506,33420511,34343786,35421046,36401271,37410390,38404214,39359434,40342656,41367304,NA,NA,NA,NA
Low income,"School age population, upper secondary education, female (number)",6783099,7023711,7228538,7414730,7564113,7715802,7846095,7848399,7993951,8172595,8369044,8692118,8770442,8974149,9437860,9649519,9870674,10059870,10289537,10523366,10764660,11015560,11267001,11560077,11931996,12257781,12657613,12826945,11652398,11767900,12151497,12540332,12885760,13229818,13582177,13960086,14347313,14734828,15155932,15601292,16068761,16581731,17037178,17569257,18053273,18550220,19036224,19507377,19990833,20493147,NA,NA,NA,NA
Low income,"School age population, upper secondary education, male (number)",6795680,7048416,7251547,7436434,7586601,7741347,7875320,7859782,7992165,8168720,8371886,8712030,8806655,9024422,9504297,9736349,9977440,10159287,10389959,10634756,10891750,11135150,11374340,11655289,12020481,12349314,12766583,12940912,11773643,11884285,12262867,12650071,13001125,13362140,13739489,14148744,14551217,14940305,15361117,15813401,16299745,16838780,17306608,17851789,18347998,18860170,19367990,19852057,20351823,20874157,NA,NA,NA,NA
Low income,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Low income,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Low income,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Low income,"Unemployment, total (% of total labor force)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.594676303,3.639885322,3.767720808,3.814708209,3.858149193,3.931738608,3.961252758,4.033168862,4.127759462,4.173947772,4.228335521,4.296381146,4.318826147,4.22361307,4.141202166,4.099140034,4.061307223,4.069223347,4.197918804,4.297081624,4.24592606,4.197391231,4.137885445,4.041223882,4.067947823,4.028070109,3.949971133,3.875149119,3.897647693,NA,NA,NA,NA
Low income,"Unemployment, female (% of female labor force)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.264149638,3.253477839,3.317940119,3.388207769,3.48380376,3.559183006,3.594870661,3.70804323,3.847190254,3.908908623,3.986362084,4.107129121,4.19412163,4.118963643,4.044917056,4.043718667,3.993619647,3.927431201,4.121413267,4.277324795,4.205953694,4.140924022,4.070616576,3.947401237,3.996243934,3.952562547,3.882159002,3.802626799,3.815326917,NA,NA,NA,NA
Low income,"Unemployment, male (% of male labor force)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.870301173,3.960800329,4.139658245,4.166699007,4.166800643,4.239104761,4.264053759,4.301986656,4.360539658,4.394867925,4.42980339,4.454075159,4.422684741,4.310596894,4.221278884,4.14522704,4.117333645,4.185863223,4.26073767,4.313395028,4.278893183,4.243771595,4.193203078,4.118729513,4.127396915,4.090847326,4.00669828,3.935758294,3.966432232,NA,NA,NA,NA
Lower middle income,GDP per capita (current US$),142.9663084,145.1652263,150.9524819,176.0901116,219.2494213,236.968191,249.8136907,278.8912161,306.4043993,341.0362367,412.4826553,501.7538208,486.5403899,442.2286105,417.1540093,429.7176789,434.270233,460.9332746,469.021056,461.9002577,484.5779528,452.5411341,462.1902454,454.5555773,486.2218393,534.8310368,574.7628072,581.2699834,514.0860351,549.3344389,566.5172846,564.0153715,598.2360424,674.9948348,761.9486837,869.0889457,1027.1696,1238.851491,1366.336454,1377.365179,1662.402271,1849.547885,1911.478144,1966.235969,2040.252266,1996.011491,2049.214373,2187.467875,2217.093928,NA,NA,NA,NA,NA
